CUSTOM.dateTime,OSD.flyTime,OSD.latitude,OSD.longitude,OSD.height,OSD.heightMax,OSD.vpsHeight,OSD.altitude,OSD.xSpeed,OSD.xSpeedMax,OSD.ySpeed,OSD.ySpeedMax,OSD.zSpeed,OSD.zSpeedMax,OSD.pitch,OSD.roll,OSD.yaw,OSD.flycState,OSD.flycCommand,OSD.flightAction,OSD.isGPSUsed,OSD.nonGPSCause,OSD.gpsNum,OSD.gpsLevel,OSD.droneType,OSD.isSwaveWork,OSD.waveError,OSD.goHomeStatus,OSD.batteryType,OSD.isOnGround,OSD.isMotorOn,OSD.isMotorBlocked,OSD.motorStartFailedCause,OSD.isImuPreheated,OSD.imuInitFailReason,OSD.isAcceleratorOverRange,OSD.isBarometerDeadInAir,OSD.isCompassError,OSD.isGoHomeHeightModified,OSD.canIOCWork,OSD.isNotEnoughForce,OSD.isOutOfLimit,OSD.isPropellerCatapult,OSD.isVibrating,OSD.isVisionUsed,OSD.voltageWarning,GIMBAL.mode,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,GIMBAL.isPitchAtLimit,GIMBAL.isRollAtLimit,GIMBAL.isYawAtLimit,GIMBAL.isStuck,CAMERA.isPhoto,CAMERA.isVideo,CAMERA.sdCardIsInserted,CAMERA.sdCardState,RC.downlinkSignal,RC.uplinkSignal,RC.aileron,RC.elevator,RC.throttle,RC.rudder,BATTERY.chargeLevel,BATTERY.voltage,BATTERY.current,BATTERY.currentCapacity,BATTERY.fullCapacity,BATTERY.cellNum,BATTERY.isCellVoltageEstimated,BATTERY.cellVoltage1,BATTERY.cellVoltage2,BATTERY.cellVoltage3,BATTERY.cellVoltage4,BATTERY.cellVoltageDeviation,BATTERY.maxCellVoltageDeviation,BATTERY.temperature,BATTERY.minTemperature,BATTERY.maxTemperature,HOME.latitude,HOME.longitude,HOME.altitude,HOME.heightLimit,HOME.isHomeRecord,HOME.goHomeMode,HOME.isDynamicHomePointEnabled,HOME.isNearDistanceLimit,HOME.isNearHeightLimit,HOME.isCompassCalibrating,HOME.compassCalibrationState,HOME.isMultipleModeEnabled,HOME.isBeginnerMode,HOME.isIOCEnabled,HOME.IOCMode,HOME.goHomeHeight,HOME.IOCCourseLockAngle,HOME.maxAllowedHeight,HOME.currentFlightRecordIndex,RECOVER.appPlatform,RECOVER.appVersion,RECOVER.aircraftName,RECOVER.aircraftSerial,RECOVER.cameraSerial,RECOVER.rcSerial,RECOVER.batterySerial,APP.tip,APP.warn,DETAILS.totalTime,DETAILS.totalDistance,DETAILS.maxHeight,DETAILS.maxHorizontalSpeed,DETAILS.maxVerticalSpeed,DETAILS.photoNum,DETAILS.videoTime,DETAILS.aircraftName,DETAILS.aircraftSerial,DETAILS.cameraSerial,DETAILS.rcSerial,DETAILS.appPlatform,DETAILS.appVersion
2025-03-18T23:51:58.484Z,0.1,-43.6234835687564,172.37911346154777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,-0.2,129.7,EngineStart,,None,true,Already,31,5,Mavic3Enterprise,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,129.5,false,false,false,false,false,false,true,Normal,,90,1024,1024,1024,1024,97,17.221,1.708,4665,4813,4,false,4.311,4.299,4.302,4.308,0.012,0.012,18.8,18.8,18.8,0.0,0.0,0.0,0.0,false,,false,false,false,false,,false,false,false,,0,,0.0,0,DJIFly,10.1.8,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,4ERKM8F6G61LA5,Flight mode changed to EngineStart.; Your aircraft is flying in an Altitude Zone (500m). Please fly with caution.,,290.2,1.7236191,50.0,15.307515,6.3,124,0,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,DJIFly,10.1.8
2025-03-18T23:51:58.686Z,0.3,-43.62348356780344,172.37911346327118,0.0,0.0,0.0,-35.03445,0.0,0.0,0.0,0.0,0.0,0.0,3.9,-0.2,129.7,EngineStart,,None,true,Already,31,5,Mavic3Enterprise,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,129.5,false,false,false,false,false,false,true,Normal,0,90,1024,1024,1024,1024,97,17.221,1.708,4665,4813,4,false,4.311,4.299,4.302,4.308,0.012,0.012,18.8,18.8,18.8,-43.62348356483291,172.3791134702037,-35.03445,100.0,true,FixedHeight,false,false,false,false,,true,false,false,,40,,100.0,203,DJIFly,10.1.8,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,4ERKM8F6G61LA5,,,290.2,1.7236191,50.0,15.307515,6.3,124,0,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,DJIFly,10.1.8
2025-03-18T23:51:58.888Z,0.5,-43.62348357468481,172.3791134856219,0.0,0.0,0.0,-35.03445,0.0,0.0,0.0,0.0,0.0,0.0,3.9,-0.2,129.7,EngineStart,,None,true,Already,31,5,Mavic3Enterprise,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,129.5,false,false,false,false,false,false,true,Normal,90,90,1024,1024,1024,1024,97,17.221,1.708,4665,4813,4,false,4.311,4.299,4.302,4.308,0.012,0.012,18.8,18.8,18.8,-43.62348356483291,172.3791134702037,-35.03445,100.0,true,FixedHeight,false,false,false,false,,true,false,false,,40,,100.0,203,DJIFly,10.1.8,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,4ERKM8F6G61LA5,,,290.2,1.7236191,50.0,15.307515,6.3,124,0,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,DJIFly,10.1.8
2025-03-18T23:51:59.192Z,0.7,-43.623483583543646,172.3791134983071,0.0,0.0,0.0,-35.03445,0.0,0.0,0.0,0.0,0.0,0.0,3.9,-0.2,129.7,EngineStart,,None,true,Already,31,5,Mavic3Enterprise,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,129.5,false,false,false,false,false,false,true,Normal,90,90,1024,1024,1024,1024,97,17.221,1.708,4665,4813,4,false,4.311,4.299,4.302,4.308,0.012,0.012,18.8,18.8,18.8,-43.62348356483291,172.3791134702037,-35.03445,100.0,true,FixedHeight,false,false,false,false,,true,false,false,,40,,100.0,203,DJIFly,10.1.8,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,4ERKM8F6G61LA5,,,290.2,1.7236191,50.0,15.307515,6.3,124,0,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,DJIFly,10.1.8
2025-03-18T23:51:59.293Z,0.9,-43.623483598154216,172.37911350194358,0.0,0.0,0.0,-35.03445,0.0,0.0,0.0,0.0,0.0,0.0,3.9,-0.2,129.7,EngineStart,,None,true,Already,31,5,Mavic3Enterprise,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,129.5,false,false,false,false,false,false,true,Normal,90,90,1024,1024,1024,1024,97,17.221,1.708,4665,4813,4,false,4.311,4.299,4.302,4.308,0.012,0.012,18.8,18.8,18.8,-43.62348356483291,172.3791134702037,-35.03445,100.0,true,FixedHeight,false,false,false,false,,true,false,false,,40,,100.0,203,DJIFly,10.1.8,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,4ERKM8F6G61LA5,,,290.2,1.7236191,50.0,15.307515,6.3,124,0,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,DJIFly,10.1.8
2025-03-18T23:51:59.496Z,1.1,-43.62348360153325,172.37911351568394,0.0,0.0,0.0,-35.03445,0.0,0.0,0.0,0.0,0.0,0.0,3.9,-0.2,129.7,EngineStart,,None,true,Already,31,5,Mavic3Enterprise,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,129.5,false,false,false,false,false,false,true,Normal,0,90,1024,1024,1024,1024,97,17.06,2.935,4664,4813,4,false,4.259,4.245,4.247,4.251,0.014,0.014,18.8,18.8,18.8,-43.62348356483291,172.3791134702037,-35.03445,100.0,true,FixedHeight,false,false,false,false,,true,false,false,,40,,100.0,203,DJIFly,10.1.8,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,4ERKM8F6G61LA5,,,290.2,1.7236191,50.0,15.307515,6.3,124,0,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,DJIFly,10.1.8
2025-03-18T23:51:59.699Z,1.3,-43.623483598744606,172.37911351430492,0.0,0.0,0.0,-35.03445,0.0,0.0,0.0,0.0,0.0,0.0,3.9,-0.2,129.7,EngineStart,,None,true,Already,31,5,Mavic3Enterprise,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,129.5,false,false,false,false,false,false,true,Normal,0,90,1024,1024,1024,1024,97,17.06,2.935,4664,4813,4,false,4.259,4.245,4.247,4.251,0.014,0.014,18.8,18.8,18.8,-43.62348356483291,172.3791134702037,-35.03445,100.0,true,FixedHeight,false,false,false,false,,true,false,false,,40,,100.0,203,DJIFly,10.1.8,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,4ERKM8F6G61LA5,,,290.2,1.7236191,50.0,15.307515,6.3,124,0,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,DJIFly,10.1.8
2025-03-18T23:51:59.902Z,1.5,-43.62348360533469,172.37911352219288,0.0,0.0,0.0,-35.03445,0.0,0.0,0.0,0.0,0.0,0.0,3.9,-0.2,129.7,AutoTakeoff,,None,true,Already,31,5,Mavic3Enterprise,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,129.5,false,false,false,false,false,false,true,Normal,90,90,1024,1024,1024,1024,97,17.06,2.935,4664,4813,4,false,4.259,4.245,4.247,4.251,0.014,0.014,18.8,18.8,18.8,-43.62348356483291,172.3791134702037,-35.03445,100.0,true,FixedHeight,false,false,false,false,,true,false,false,,40,,100.0,203,DJIFly,10.1.8,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,4ERKM8F6G61LA5,Flight mode changed to AutoTakeoff.,,290.2,1.7236191,50.0,15.307515,6.3,124,0,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,DJIFly,10.1.8
2025-03-18T23:52:00.206Z,1.7,-43.623483608420976,172.3791135500323,0.0,0.0,0.0,-35.03445,0.0,0.0,0.0,0.0,0.0,0.0,3.7,-0.2,129.7,AutoTakeoff,,None,true,Already,31,5,Mavic3Enterprise,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,129.5,false,false,false,false,false,false,true,Normal,90,90,1024,1024,1024,1024,97,17.06,2.935,4664,4813,4,false,4.259,4.245,4.247,4.251,0.014,0.014,18.8,18.8,18.8,-43.62348356483291,172.3791134702037,-35.03445,100.0,true,FixedHeight,false,false,false,false,,true,false,false,,40,,100.0,203,DJIFly,10.1.8,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,4ERKM8F6G61LA5,,,290.2,1.7236191,50.0,15.307515,6.3,124,0,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,DJIFly,10.1.8
2025-03-18T23:52:00.307Z,1.9,-43.623483617000105,172.3791135707041,0.0,0.0,0.0,-35.03445,0.0,0.0,0.0,0.0,0.0,0.0,2.7,-0.2,130.2,AutoTakeoff,,None,true,Already,31,5,Mavic3Enterprise,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,129.5,false,false,false,false,false,false,true,Normal,90,90,1024,1024,1024,1024,97,17.06,2.935,4664,4813,4,false,4.259,4.245,4.247,4.251,0.014,0.014,18.8,18.8,18.8,-43.62348356483291,172.3791134702037,-35.03445,100.0,true,FixedHeight,false,false,false,false,,true,false,false,,40,,100.0,203,DJIFly,10.1.8,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,4ERKM8F6G61LA5,,,290.2,1.7236191,50.0,15.307515,6.3,124,0,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,DJIFly,10.1.8
2025-03-18T23:52:00.510Z,2.1,-43.623483538621905,172.37911360697942,0.0,0.0,0.0,-35.03445,0.0,0.0,0.0,0.0,-0.1,0.0,-2.2,0.2,131.3,AutoTakeoff,,None,true,Already,31,5,Mavic3Enterprise,true,false,Standby,Smart,false,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,129.6,false,false,false,false,false,false,true,Normal,0,90,1024,1024,1024,1024,97,17.118,4.13,4662,4813,4,false,4.274,4.258,4.257,4.26,0.017,0.017,18.8,18.8,18.8,-43.62348356483291,172.3791134702037,-35.03445,100.0,true,FixedHeight,false,false,false,false,,true,false,false,,40,,100.0,203,DJIFly,10.1.8,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,4ERKM8F6G61LA5,,,290.2,1.7236191,50.0,15.307515,6.3,124,0,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,DJIFly,10.1.8
2025-03-18T23:52:00.813Z,2.3,-43.62348340630768,172.3791138095457,0.0,0.0,0.1,-35.03445,0.0,0.0,0.0,0.0,-0.4,0.0,-0.4,1.8,131.3,AutoTakeoff,,None,true,Already,31,5,Mavic3Enterprise,true,false,Standby,Smart,false,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,129.8,false,false,false,false,false,false,true,Normal,0,90,1024,1024,1024,1024,97,17.118,4.13,4662,4813,4,false,4.274,4.258,4.257,4.26,0.017,0.017,18.8,18.8,18.8,-43.62348356483291,172.3791134702037,-35.03445,100.0,true,FixedHeight,false,false,false,false,,true,false,false,,40,,100.0,203,DJIFly,10.1.8,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,4ERKM8F6G61LA5,,Approaching or already evening. Setting RTH altitude recommended,290.2,1.7236191,50.0,15.307515,6.3,124,0,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,DJIFly,10.1.8
2025-03-18T23:52:01.017Z,2.5,-43.62348326550381,172.37911397979786,0.2,0.2,0.1,-34.83445,0.0,0.0,0.0,0.0,-0.5,0.0,1.1,1.3,131.2,AutoTakeoff,,None,true,Already,31,5,Mavic3Enterprise,true,false,Standby,Smart,false,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,129.9,false,false,false,false,false,false,true,Normal,0,90,1024,1024,1024,1024,97,17.118,4.13,4662,4813,4,false,4.274,4.258,4.257,4.26,0.017,0.017,18.8,18.8,18.8,-43.62348356483291,172.3791134702037,-35.03445,100.0,true,FixedHeight,false,false,false,false,,true,false,false,,40,,100.0,203,DJIFly,10.1.8,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,4ERKM8F6G61LA5,,,290.2,1.7236191,50.0,15.307515,6.3,124,0,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,DJIFly,10.1.8
2025-03-18T23:52:01.220Z,2.7,-43.62348307704107,172.3791141489821,0.3,0.3,0.3,-34.73445,0.1,0.1,0.0,0.0,-0.4,0.0,0.6,1.6,131.1,AutoTakeoff,,None,true,Already,31,5,Mavic3Enterprise,true,false,Standby,Smart,false,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,130.0,false,false,false,false,false,false,true,Normal,90,90,1024,1024,1024,1024,97,17.118,4.13,4662,4813,4,false,4.274,4.258,4.257,4.26,0.017,0.017,18.8,18.8,18.8,-43.62348356483291,172.3791134702037,-35.03445,100.0,true,FixedHeight,false,false,false,false,,true,false,false,,40,,100.0,203,DJIFly,10.1.8,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,4ERKM8F6G61LA5,,,290.2,1.7236191,50.0,15.307515,6.3,124,0,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,DJIFly,10.1.8
2025-03-18T23:52:01.220Z,2.9,-43.623482810488646,172.37911438755214,0.4,0.4,0.4,-34.63445,0.1,0.1,0.0,0.0,-0.4,0.0,-1.2,4.7,131.1,AutoTakeoff,,None,true,Already,31,5,Mavic3Enterprise,true,false,Standby,Smart,false,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,130.1,false,false,false,false,false,false,true,Normal,90,90,1024,1024,1024,1024,97,17.118,4.13,4662,4813,4,false,4.274,4.258,4.257,4.26,0.017,0.017,18.8,18.8,18.8,-43.62348356483291,172.3791134702037,-35.03445,100.0,true,FixedHeight,false,false,false,false,,true,false,false,,40,,100.0,203,DJIFly,10.1.8,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,4ERKM8F6G61LA5,,,290.2,1.7236191,50.0,15.307515,6.3,124,0,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,DJIFly,10.1.8
2025-03-18T23:52:01.524Z,3.1,-43.62348264385237,172.37911445057972,0.5,0.5,0.5,-34.53445,0.1,0.1,0.0,0.0,-0.5,0.0,-1.1,4.8,131.1,AutoTakeoff,,None,true,Already,31,5,Mavic3Enterprise,true,false,Standby,Smart,false,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,130.2,false,false,false,false,false,false,true,Normal,90,90,1024,1024,1024,1024,97,16.836,6.787,4660,4813,4,false,4.215,4.2,4.203,4.207,0.015,0.017,18.8,18.8,18.8,-43.62348356483291,172.3791134702037,-35.03445,100.0,true,FixedHeight,false,false,false,false,,true,false,false,,40,,100.0,203,DJIFly,10.1.8,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,4ERKM8F6G61LA5,,,290.2,1.7236191,50.0,15.307515,6.3,124,0,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,DJIFly,10.1.8
2025-03-18T23:52:01.524Z,3.3,-43.62348251947568,172.37911438327987,0.6,0.6,0.6,-34.434452,0.0,0.1,0.0,0.0,-0.5,0.0,-3.2,4.9,131.1,AutoTakeoff,,None,true,Already,31,5,Mavic3Enterprise,true,false,Standby,Smart,false,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,130.2,false,false,false,false,false,false,true,Normal,0,90,1024,1024,1024,1024,97,16.836,6.787,4660,4813,4,false,4.215,4.2,4.203,4.207,0.015,0.017,18.8,18.8,18.8,-43.62348356483291,172.3791134702037,-35.03445,100.0,true,FixedHeight,false,false,false,false,,true,false,false,,40,,100.0,203,DJIFly,10.1.8,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,4ERKM8F6G61LA5,,,290.2,1.7236191,50.0,15.307515,6.3,124,0,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,DJIFly,10.1.8
2025-03-18T23:52:01.930Z,3.5,-43.62348250225682,172.37911432022176,0.7,0.7,0.7,-34.33445,0.0,0.1,0.0,0.0,-0.5,0.0,-3.3,4.5,131.1,AutoTakeoff,,None,true,Already,31,5,Mavic3Enterprise,true,false,Standby,Smart,false,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,130.3,false,false,false,false,false,false,true,Normal,0,90,1024,1024,1024,1024,97,16.836,6.787,4660,4813,4,false,4.215,4.2,4.203,4.207,0.015,0.017,18.8,18.8,18.8,-43.62348356483291,172.3791134702037,-35.03445,100.0,true,FixedHeight,false,false,false,false,,true,false,false,,40,,100.0,203,DJIFly,10.1.8,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,4ERKM8F6G61LA5,,,290.2,1.7236191,50.0,15.307515,6.3,124,0,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,DJIFly,10.1.8
2025-03-18T23:52:02.133Z,3.7,-43.62348255327748,172.3791142835195,0.8,0.8,0.8,-34.23445,0.0,0.1,0.0,0.0,-0.5,0.0,-3.0,3.6,131.2,AutoTakeoff,,None,true,Already,31,5,Mavic3Enterprise,true,false,Standby,Smart,false,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,130.4,false,false,false,false,false,false,true,Normal,90,90,1024,1024,1024,1024,97,16.836,6.787,4660,4813,4,false,4.215,4.2,4.203,4.207,0.015,0.017,18.8,18.8,18.8,-43.62348356483291,172.3791134702037,-35.03445,100.0,true,FixedHeight,false,false,false,false,,true,false,false,,40,,100.0,203,DJIFly,10.1.8,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,4ERKM8F6G61LA5,,,290.2,1.7236191,50.0,15.307515,6.3,124,0,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,DJIFly,10.1.8
2025-03-18T23:52:02.336Z,3.9,-43.62348265028275,172.37911421294814,0.9,0.9,0.9,-34.13445,0.0,0.1,0.0,0.0,-0.5,0.0,-3.5,3.0,131.0,AutoTakeoff,,None,true,Already,31,5,Mavic3Enterprise,true,false,Standby,Smart,false,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,130.4,false,false,false,false,false,false,true,Normal,90,90,1024,1024,1024,1024,97,16.836,6.787,4660,4813,4,false,4.215,4.2,4.203,4.207,0.015,0.017,18.8,18.8,18.8,-43.62348356483291,172.3791134702037,-35.03445,100.0,true,FixedHeight,false,false,false,false,,true,false,false,,40,,100.0,203,DJIFly,10.1.8,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,4ERKM8F6G61LA5,,,290.2,1.7236191,50.0,15.307515,6.3,124,0,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,DJIFly,10.1.8
2025-03-18T23:52:02.539Z,4.1,-43.62348274866127,172.3791141958897,1.0,1.0,1.0,-34.03445,0.0,0.1,0.0,0.0,-0.5,0.0,-3.0,3.2,131.2,AutoTakeoff,,None,true,Already,31,5,Mavic3Enterprise,true,false,Standby,Smart,false,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,130.4,false,false,false,false,false,false,true,Normal,90,90,1024,1024,1024,1024,97,16.836,6.787,4660,4813,4,false,4.215,4.2,4.203,4.207,0.015,0.017,18.8,18.8,18.8,-43.62348356483291,172.3791134702037,-35.03445,100.0,true,FixedHeight,false,false,false,false,,true,false,false,,40,,100.0,203,DJIFly,10.1.8,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,4ERKM8F6G61LA5,,,290.2,1.7236191,50.0,15.307515,6.3,124,0,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,DJIFly,10.1.8
2025-03-18T23:52:02.742Z,4.3,-43.62348290293,172.3791142647092,1.1,1.1,1.1,-33.934452,0.0,0.1,0.0,0.0,-0.4,0.0,-1.9,3.4,131.3,GPSAtti,,None,true,Already,31,5,Mavic3Enterprise,true,false,Standby,Smart,false,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,130.5,false,false,false,false,false,false,true,Normal,0,90,1024,1024,1024,1024,97,16.834,7.125,4658,4813,4,false,4.219,4.204,4.207,4.211,0.015,0.017,18.9,18.8,18.9,-43.62348356483291,172.3791134702037,-35.03445,100.0,true,FixedHeight,false,false,false,false,,true,false,false,,40,,100.0,203,DJIFly,10.1.8,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,4ERKM8F6G61LA5,Flight mode changed to GPSAtti.,,290.2,1.7236191,50.0,15.307515,6.3,124,0,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,DJIFly,10.1.8
2025-03-18T23:52:02.945Z,4.5,-43.6234829648436,172.37911422096542,1.2,1.2,1.2,-33.83445,-0.1,0.1,0.0,0.0,0.0,0.0,-0.6,3.1,130.9,GPSAtti,,None,true,Already,31,5,Mavic3Enterprise,true,false,Standby,Smart,false,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,130.5,false,false,false,false,false,false,true,Normal,0,90,1024,1024,1024,1024,97,16.834,7.125,4658,4813,4,false,4.219,4.204,4.207,4.211,0.015,0.017,18.9,18.8,18.9,-43.62348356483291,172.3791134702037,-35.03445,100.0,true,FixedHeight,false,false,false,false,,true,false,false,,40,,100.0,203,DJIFly,10.1.8,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,4ERKM8F6G61LA5,,,290.2,1.7236191,50.0,15.307515,6.3,124,0,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,DJIFly,10.1.8
2025-03-18T23:52:03.148Z,4.7,-43.62348307798391,172.37911417852493,1.2,1.2,1.2,-33.83445,0.0,0.1,0.0,0.0,0.0,0.0,-1.1,1.8,130.6,GPSAtti,,None,true,Already,31,5,Mavic3Enterprise,true,false,Standby,Smart,false,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,130.5,false,false,false,false,false,false,true,Normal,90,90,1024,1024,1024,1024,97,16.834,7.125,4658,4813,4,false,4.219,4.204,4.207,4.211,0.015,0.017,18.9,18.8,18.9,-43.62348356483291,172.3791134702037,-35.03445,100.0,true,FixedHeight,false,false,false,false,,true,false,false,,40,,100.0,203,DJIFly,10.1.8,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,4ERKM8F6G61LA5,,,290.2,1.7236191,50.0,15.307515,6.3,124,0,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,DJIFly,10.1.8
2025-03-18T23:52:03.351Z,4.9,-43.62348306994137,172.37911410673297,1.2,1.2,1.2,-33.83445,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.1,130.6,GPSWaypoint,,None,true,Already,31,5,Mavic3Enterprise,true,false,Standby,Smart,false,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,130.5,false,false,false,false,false,false,true,Normal,90,90,1024,1024,1024,1024,97,16.834,7.125,4658,4813,4,false,4.219,4.204,4.207,4.211,0.015,0.017,18.9,18.8,18.9,-43.62348356483291,172.3791134702037,-35.03445,100.0,true,FixedHeight,false,false,false,false,,true,false,false,,40,,100.0,203,DJIFly,10.1.8,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,4ERKM8F6G61LA5,Flight mode changed to GPSWaypoint.,,290.2,1.7236191,50.0,15.307515,6.3,124,0,GO3403,1581F5FHD231900C,493OKC18AA001G,5YSZL130021B4X,DJIFly,10.1.8
